tanggal_rilis,jam_rilis,judul_berita,link
02 November 2014,1899-12-31T09:23:39Z,Olahraga Prestasi Butuh Dukungan Pemerintah,https://beritajakarta.com/read/5997/Olahraga_Prestasi_Butuh_Dukungan_Pemerintah
03 November 2014,1899-12-31T10:44:41Z,"Antisipasi Tumbang, 1.500 Pohon Dipangkas","https://beritajakarta.com/read/5998/Antisipasi_Tumbang,_1.500_Pohon_Dipangkas"
03 November 2014,1899-12-31T12:42:54Z,40 Petugas Siaga di Kolong FO Kampung Melayu,https://beritajakarta.com/read/5999/40_Petugas_Siaga_di_Kolong_FO_Kampung_Melayu_
03 November 2014,1899-12-31T01:29:15Z,"Rp 1,2 Triliun untuk Bangun Wisma Atlet Asian Games","https://beritajakarta.com/read/6000/Rp_1,2_Triliun_untuk_Bangun_Wisma_Atlet_Asian_Games"
03 November 2014,1899-12-31T01:48:30Z,Penanganan Banjir Masih Jadi Prioritas,https://beritajakarta.com/read/6001/Penanganan_Banjir_Masih_Jadi_Prioritas
03 November 2014,1899-12-31T02:12:30Z,Menpan RB: Basuki Contoh Pemimpin Melayani Masyarakat,https://beritajakarta.com/read/6002/Menpan_RB:_Basuki_Contoh_Pemimpin_Melayani_Masyarakat
03 November 2014,1899-12-31T02:49:37Z,PMKS Kembali Marak di Kota Tua,https://beritajakarta.com/read/6004/PMKS_Kembali_Marak_di_Kota_Tua
03 November 2014,1899-12-31T03:10:50Z,Siswi SMP Tewas Tersambar Kereta,https://beritajakarta.com/read/6009/Siswi_SMP_Tewas_Tersambar_Kereta
03 November 2014,1899-12-31T03:41:10Z,Pemprov DKI Jadi Role Model Pembenahan Birokrasi,https://beritajakarta.com/read/6007/Pemprov_DKI_Jadi_Role_Model_Pembenahan_Birokrasi_
03 November 2014,1899-12-31T03:54:38Z,Disdik DKI Klaim KJP dan KIP Saling Mendukung,https://beritajakarta.com/read/6006/Disdik_DKI_Klaim_KJP_dan_KIP_Saling_Mendukung
03 November 2014,1899-12-31T04:09:11Z,Bedeng Pekerja dan 2 Motor Terbakar,https://beritajakarta.com/read/6015/Bedeng_Pekerja_dan_2_Motor_Terbakar
03 November 2014,1899-12-31T04:20:20Z,5 Kantor RW Ikut Dibongkar Petugas Gabungan,https://beritajakarta.com/read/6005/5_Kantor_RW_Ikut_Dibongkar_Petugas_Gabungan
03 November 2014,1899-12-31T05:08:06Z,Pengangkatan Ahok Tidak Bisa Ditawar Lagi,https://beritajakarta.com/read/6011/Pengangkatan_Ahok_Tidak_Bisa_Ditawar_Lagi
03 November 2014,1899-12-31T05:35:57Z,Air Mancur Stasiun Kota Direhab,https://beritajakarta.com/read/6003/Air_Mancur_Stasiun_Kota_Direhab
03 November 2014,1899-12-31T06:33:40Z,Kloter Terakhir Haji DKI Tiba 6 November,https://beritajakarta.com/read/6017/Kloter_Terakhir_Haji_DKI_Tiba_6_November
03 November 2014,1899-12-31T06:51:46Z,Ratusan Perajin Ikuti Pameran Industri Kecil Menengah,https://beritajakarta.com/read/6010/Ratusan_Perajin_Ikuti_Pameran_Industri_Kecil_Menengah
03 November 2014,1899-12-31T07:31:35Z,Gedung Sudin Kebersihan Jakpus Memprihatinkan,https://beritajakarta.com/read/6014/Gedung_Sudin_Kebersihan_Jakpus_Memprihatinkan
03 November 2014,1899-12-31T07:56:32Z,Jaktim Akan Tambah 8 Ribu Lampu PJU,https://beritajakarta.com/read/6019/Jaktim_Akan_Tambah_8_Ribu_Lampu_PJU
03 November 2014,1899-12-31T08:00:13Z,Pembangunan Kantor Kelurahan Terkendala Bangunan Liar,https://beritajakarta.com/read/6016/Pembangunan_Kantor_Kelurahan_Terkendala_Bangunan_Liar
03 November 2014,1899-12-31T10:28:18Z,"Januari-Oktober, 1.398 Pohon Dipangkas","https://beritajakarta.com/read/6008/Januari-Oktober,_1.398_Pohon_Dipangkas"
03 November 2014,1899-12-31T10:45:20Z,Warga Tanda Tangani Nota Kesepakatan Damai,https://beritajakarta.com/read/6022/Warga_Tanda_Tangani_Nota_Kesepakatan_Damai
03 November 2014,1899-12-31T11:00:33Z,Pagar SMAN 13 Jakut Roboh Akibat Proyek Saluran Air,https://beritajakarta.com/read/6018/Pagar_SMAN_13_Jakut_Roboh_Akibat_Proyek_Saluran_Air
04 November 2014,1899-12-31T12:39:06Z,Proyek Sodetan Ciliwung-KBT Masih Terkendala,https://beritajakarta.com/read/6025/Proyek_Sodetan_Ciliwung-KBT_Masih_Terkendala_
04 November 2014,1899-12-31T12:50:51Z,Basuki Hadiri Rakornas di Istana Negara,https://beritajakarta.com/read/6024/Basuki_Hadiri_Rakornas_di_Istana_Negara
04 November 2014,1899-12-31T01:05:19Z,4 Rumah Kontrakan di Ragunan Ludes Terbakar,https://beritajakarta.com/read/6030/4_Rumah_Kontrakan_di_Ragunan_Ludes_Terbakar
04 November 2014,1899-12-31T01:40:38Z,Bursa Kerja Jaksel Sediakan 8 Ribu Lowongan,https://beritajakarta.com/read/6026/Bursa_Kerja_Jaksel_Sediakan_8_Ribu_Lowongan_
04 November 2014,1899-12-31T02:00:52Z,KHL DKI 2014 Akan Ditetapkan Hari Ini,https://beritajakarta.com/read/6031/KHL_DKI_2014_Akan_Ditetapkan_Hari_Ini
04 November 2014,1899-12-31T02:32:56Z,Kader PKK Jakarta Utara Ikuti LDK,https://beritajakarta.com/read/6027/Kader_PKK_Jakarta_Utara_Ikuti_LDK
04 November 2014,1899-12-31T03:05:11Z,Forum Penyelamat KONI Dukung Arahan Ahok,https://beritajakarta.com/read/6023/Forum_Penyelamat_KONI_Dukung_Arahan_Ahok
04 November 2014,1899-12-31T03:40:18Z,Jembatan Lagoa Sinar Ambles,https://beritajakarta.com/read/6034/Jembatan_Lagoa_Sinar_Ambles
04 November 2014,1899-12-31T04:24:43Z,PKL Kembali Berjualan di Depan Pasar Ciracas,https://beritajakarta.com/read/6029/PKL_Kembali_Berjualan_di_Depan_Pasar_Ciracas_
04 November 2014,1899-12-31T05:12:21Z,Basuki: Palyja Sudah Banyak Ambil Uang Kita,https://beritajakarta.com/read/6032/Basuki:_Palyja_Sudah_Banyak_Ambil_Uang_Kita
04 November 2014,1899-12-31T05:52:48Z,"Kasus Jembatan Roboh, Polisi Sudah Periksa 11 Saksi","https://beritajakarta.com/read/6039/Kasus_Jembatan_Roboh,_Polisi_Sudah_Periksa_11_Saksi"
04 November 2014,1899-12-31T06:30:42Z,PKL di Taman Gajah Ditertibkan,https://beritajakarta.com/read/6038/PKL_di_Taman_Gajah_Ditertibkan
04 November 2014,1899-12-31T06:45:49Z,DPRD Dukung Basuki Ambil Alih Palyja,https://beritajakarta.com/read/6040/DPRD_Dukung_Basuki_Ambil_Alih_Palyja
04 November 2014,1899-12-31T07:06:38Z,Sekda Berharap APBD 2015 Disahkan Desember,https://beritajakarta.com/read/6042/Sekda_Berharap_APBD_2015_Disahkan_Desember
04 November 2014,1899-12-31T07:20:33Z,Jalur Pedestrian Jl Kramat Raya Mulai Rusak,https://beritajakarta.com/read/6028/Jalur_Pedestrian_Jl_Kramat_Raya_Mulai_Rusak_
04 November 2014,1899-12-31T07:30:26Z,"Meresahkan, 52 PMKS Diamankan Polres Jakbar","https://beritajakarta.com/read/6046/Meresahkan,_52_PMKS_Diamankan_Polres_Jakbar"
04 November 2014,1899-12-31T08:05:44Z,Pengoperasian RPH Modern Tertunda,https://beritajakarta.com/read/6041/Pengoperasian_RPH_Modern_Tertunda
04 November 2014,1899-12-31T08:51:32Z,Kemendagri Desak DPRD DKI Lantik Ahok,https://beritajakarta.com/read/6047/Kemendagri_Desak_DPRD_DKI_Lantik_Ahok
04 November 2014,1899-12-31T09:44:37Z,KONI DKI Bekukan Pengurus Cabor Tenis Meja,https://beritajakarta.com/read/6044/KONI_DKI_Bekukan_Pengurus_Cabor_Tenis_Meja
04 November 2014,1899-12-31T10:16:27Z,Penetapan KHL Buruh Sesuai Aturan yang Berlaku,https://beritajakarta.com/read/6049/Penetapan_KHL_Buruh_Sesuai_Aturan_yang_Berlaku
05 November 2014,1899-12-31T09:07:11Z,151 Guru Ngaji di Jakbar Akan Terima Bantuan,https://beritajakarta.com/read/6043/151_Guru_Ngaji_di_Jakbar_Akan_Terima_Bantuan
05 November 2014,1899-12-31T10:12:30Z,Terminal Senen Segera Ditata,https://beritajakarta.com/read/6033/Terminal_Senen_Segera_Ditata
05 November 2014,1899-12-31T12:24:07Z,160 Bangunan Liar di Pulogadung Ditertibkan,https://beritajakarta.com/read/6051/160_Bangunan_Liar_di_Pulogadung_Ditertibkan
05 November 2014,1899-12-31T01:05:13Z,APBD 2015 Dinilai Realistis,https://beritajakarta.com/read/6052/APBD_2015_Dinilai_Realistis
05 November 2014,1899-12-31T01:55:14Z,Urusan Kopi dan Mie Bikin Penetapan KHL Terlambat,https://beritajakarta.com/read/6055/Urusan_Kopi_dan_Mie_Bikin_Penetapan_KHL_Terlambat
05 November 2014,1899-12-31T02:19:18Z,Kontraktor Jembatan TIM Didesak Berikan Santunan,https://beritajakarta.com/read/6054/Kontraktor_Jembatan_TIM_Didesak_Berikan_Santunan
05 November 2014,1899-12-31T02:46:08Z,"Proyek Bermasalah, 2 Kontraktor Diblacklist","https://beritajakarta.com/read/6057/Proyek_Bermasalah,_2_Kontraktor_Diblacklist"
05 November 2014,1899-12-31T03:10:31Z,"APBD 2014 Defisit, Pemprov DKI Tetap Optimis","https://beritajakarta.com/read/6053/APBD_2014_Defisit,_Pemprov_DKI_Tetap_Optimis"
05 November 2014,1899-12-31T03:50:30Z,Pemprov DKI Akan Sewa Kendaraan Dinas,https://beritajakarta.com/read/6056/Pemprov_DKI_Akan_Sewa_Kendaraan_Dinas
05 November 2014,1899-12-31T04:27:36Z,Penerima KJP Tak Berhak Terima KIP,https://beritajakarta.com/read/6061/Penerima_KJP_Tak_Berhak_Terima_KIP
05 November 2014,1899-12-31T05:05:52Z,200 Tenaga Kerja Difabel di Jaksel Disalurkan,https://beritajakarta.com/read/6060/200_Tenaga_Kerja_Difabel_di_Jaksel_Disalurkan
05 November 2014,1899-12-31T05:32:03Z,Ahok: KIS dan KIP Banyak Faedahnya,https://beritajakarta.com/read/6065/Ahok:_KIS_dan_KIP_Banyak_Faedahnya
05 November 2014,1899-12-31T05:53:33Z,"Tergerus Air, Jl Karet Bivak Raya Ambles","https://beritajakarta.com/read/6067/Tergerus_Air,_Jl_Karet_Bivak_Raya_Ambles"
05 November 2014,1899-12-31T06:10:31Z,Kerajinan Kader PKK Bernilai Ekonomi Tinggi,https://beritajakarta.com/read/6068/Kerajinan_Kader_PKK_Bernilai_Ekonomi_Tinggi
05 November 2014,1899-12-31T07:07:09Z,Wajib Pajak Dilarang Titip Pembayaran ke Petugas,https://beritajakarta.com/read/6069/Wajib_Pajak_Dilarang_Titip_Pembayaran_ke_Petugas
05 November 2014,1899-12-31T07:33:44Z,"APBD 2015, DKI Fokus Atasi Banjir dan Jalan Rusak","https://beritajakarta.com/read/6072/APBD_2015,_DKI_Fokus_Atasi_Banjir_dan_Jalan_Rusak"
05 November 2014,1899-12-31T08:05:55Z,Relokasi Warga Waduk Pluit Rampung Akhir November,https://beritajakarta.com/read/6071/Relokasi_Warga_Waduk_Pluit_Rampung_Akhir_November
05 November 2014,1899-12-31T10:54:24Z,17 Warga Jaktim Meninggal Terjangkit HIV/AIDS,https://beritajakarta.com/read/6066/17_Warga_Jaktim_Meninggal_Terjangkit_HIV/AIDS
05 November 2014,1899-12-31T11:12:04Z,Fasilitas Kantor Walikota Jakpus Banyak yang Rusak,https://beritajakarta.com/read/6070/Fasilitas_Kantor_Walikota_Jakpus_Banyak_yang_Rusak
06 November 2014,1899-12-31T09:05:11Z,Sejumlah Taman Rusak Akibat Normalisasi Saluran,https://beritajakarta.com/read/6058/Sejumlah_Taman_Rusak_Akibat_Normalisasi_Saluran
06 November 2014,1899-12-31T10:12:22Z,Festival Kota Tua Tampilkan Kesenian Betawi,https://beritajakarta.com/read/6064/Festival_Kota_Tua_Tampilkan_Kesenian_Betawi
06 November 2014,1899-12-31T11:29:59Z,Trotoar Sisi Jalur Transjakarta Diperbaiki,https://beritajakarta.com/read/6073/Trotoar_Sisi_Jalur_Transjakarta_Diperbaiki
06 November 2014,1899-12-31T12:15:07Z,DPRD Didesak Segera Bentuk Alat Kelengkapan,https://beritajakarta.com/read/6075/DPRD_Didesak_Segera_Bentuk_Alat_Kelengkapan
06 November 2014,1899-12-31T12:40:41Z,KPK Soroti Penerimaan Pajak DKI,https://beritajakarta.com/read/6078/KPK_Soroti_Penerimaan_Pajak_DKI
06 November 2014,1899-12-31T01:35:39Z,Pemprov DKI Diminta Tindak Lanjuti Temuan BPKP,https://beritajakarta.com/read/6080/Pemprov_DKI_Diminta_Tindak_Lanjuti_Temuan_BPKP
06 November 2014,1899-12-31T02:15:29Z,Gudang Beras Cipinang Butuh Perbaikan,https://beritajakarta.com/read/6079/Gudang_Beras_Cipinang_Butuh_Perbaikan_
06 November 2014,1899-12-31T02:40:48Z,Alat Kelengkapan Dewan Rampung Pekan Depan,https://beritajakarta.com/read/6084/Alat_Kelengkapan_Dewan_Rampung_Pekan_Depan
06 November 2014,1899-12-31T03:05:19Z,Jalan Ambles di Kolong Flyover Karet Diperbaiki,https://beritajakarta.com/read/6077/Jalan_Ambles_di_Kolong_Flyover_Karet_Diperbaiki
06 November 2014,1899-12-31T03:30:31Z,Parkir Meter di Jl Sabang Masih Gunakan Uang Koin,https://beritajakarta.com/read/6083/Parkir_Meter_di_Jl_Sabang_Masih_Gunakan_Uang_Koin
06 November 2014,1899-12-31T04:00:02Z,"Pakai E-Budgeting, DKI Jamin Tak Ada Dana Siluman","https://beritajakarta.com/read/6087/Pakai_E-Budgeting,_DKI_Jamin_Tak_Ada_Dana_Siluman"
06 November 2014,1899-12-31T04:36:11Z,"Gunakan Knalpot Bising, Pelajar Diamankan Polisi","https://beritajakarta.com/read/6082/Gunakan_Knalpot_Bising,_Pelajar_Diamankan_Polisi"
06 November 2014,1899-12-31T05:10:32Z,Langkah Ahok Dipuji Ketua KPK,https://beritajakarta.com/read/6092/Langkah_Ahok__Dipuji_Ketua_KPK
06 November 2014,1899-12-31T05:23:07Z,DKI Berangkatkan Umrah 30 Penjaga Masjid,https://beritajakarta.com/read/6088/DKI_Berangkatkan_Umrah_30_Penjaga_Masjid
06 November 2014,1899-12-31T06:05:11Z,"Soal Anggaran Alat Pemadam, Dinkes DKI Belum Butuh","https://beritajakarta.com/read/6093/Soal_Anggaran_Alat_Pemadam,_Dinkes_DKI_Belum_Butuh"
06 November 2014,1899-12-31T06:53:49Z,Warga Kampung Ambon Dilatih Jadi Montir,https://beritajakarta.com/read/6081/Warga_Kampung_Ambon_Dilatih_Jadi_Montir
06 November 2014,1899-12-31T07:23:27Z,Biaya Pengobatan PMKS Ditanggung KIS,https://beritajakarta.com/read/6101/Biaya_Pengobatan_PMKS_Ditanggung_KIS
06 November 2014,1899-12-31T07:41:16Z,Ahok Heran Banyak Anggaran Muncul Mendadak,https://beritajakarta.com/read/6098/Ahok_Heran_Banyak_Anggaran_Muncul_Mendadak
06 November 2014,1899-12-31T08:19:21Z,"Tawuran, 11 Siswa SMP Diamankan","https://beritajakarta.com/read/6099/Tawuran,_11_Siswa_SMP_Diamankan"
06 November 2014,1899-12-31T08:48:31Z,Pengerjaan Proyek Sumur Resapan Mangkrak,https://beritajakarta.com/read/6095/Pengerjaan_Proyek_Sumur_Resapan_Mangkrak
06 November 2014,1899-12-31T09:00:20Z,Kejari Jaktim Tahan Kontraktor Rehab Puskesmas,https://beritajakarta.com/read/6090/Kejari_Jaktim_Tahan_Kontraktor_Rehab_Puskesmas
06 November 2014,1899-12-31T09:12:55Z,21 Bangunan Liar di Pejagalan Dibongkar,https://beritajakarta.com/read/6086/21_Bangunan_Liar_di_Pejagalan_Dibongkar
06 November 2014,1899-12-31T09:30:28Z,Sudin P2B Sudah Peringatkan Kontraktor Jembatan TIM,https://beritajakarta.com/read/6102/Sudin_P2B_Sudah_Peringatkan_Kontraktor_Jembatan_TIM
07 November 2014,1899-12-31T09:32:34Z,Bursa Kerja Serap 50 Persen Pencari Kerja,https://beritajakarta.com/read/6076/Bursa_Kerja_Serap_50_Persen_Pencari_Kerja
07 November 2014,1899-12-31T10:50:45Z,"Kebutuhan Hidup Layak DKI Rp 2,5 Juta","https://beritajakarta.com/read/6105/Kebutuhan_Hidup_Layak_DKI_Rp_2,5_Juta"
07 November 2014,1899-12-31T11:05:49Z,Perbaikan Jalur Hijau di Jl Sabang Dikeluhkan,https://beritajakarta.com/read/6089/Perbaikan_Jalur_Hijau_di_Jl_Sabang_Dikeluhkan
07 November 2014,1899-12-31T12:55:21Z,Kebakaran di Jakarta Renggut 13 Korban Jiwa,https://beritajakarta.com/read/6106/Kebakaran_di_Jakarta_Renggut_13_Korban_Jiwa
07 November 2014,1899-12-31T01:31:37Z,"Tabrakan Beruntun, Bus Transjakarta Ringsek","https://beritajakarta.com/read/6112/Tabrakan_Beruntun,_Bus_Transjakarta_Ringsek"
07 November 2014,1899-12-31T02:06:41Z,Dua Ton Sampah Diangkut dari Pasar Minggu,https://beritajakarta.com/read/6109/Dua_Ton_Sampah_Diangkut_dari_Pasar_Minggu_
07 November 2014,1899-12-31T02:15:31Z,"Sakit, Ahok Tetap Komitmen Naik Angkutan Umum","https://beritajakarta.com/read/6115/Sakit,_Ahok_Tetap_Komitmen_Naik_Angkutan_Umum"
07 November 2014,1899-12-31T03:11:31Z,Harga Cabai dan Bawang Mulai Naik,https://beritajakarta.com/read/6114/Harga_Cabai_dan_Bawang_Mulai_Naik
07 November 2014,1899-12-31T03:22:38Z,18 Orang Terjaring Razia di Monas,https://beritajakarta.com/read/6116/18_Orang_Terjaring_Razia_di_Monas
07 November 2014,1899-12-31T04:20:21Z,Transjakarta dapat Tambahan 59 Bus Gandeng Baru,https://beritajakarta.com/read/6120/Transjakarta_dapat_Tambahan_59_Bus_Gandeng_Baru
07 November 2014,1899-12-31T04:48:41Z,UP Monas Akan Terapkan E-Ticket,https://beritajakarta.com/read/6123/UP_Monas_Akan_Terapkan_E-Ticket
07 November 2014,1899-12-31T05:09:11Z,132 Pemilik Bangunan Pelanggar IMB Didenda,https://beritajakarta.com/read/6124/132_Pemilik_Bangunan_Pelanggar_IMB_Didenda_
07 November 2014,1899-12-31T05:22:17Z,Pemotor Berseragam Transjakarta Tewas Terlindas Truk,https://beritajakarta.com/read/6128/Pemotor_Berseragam_Transjakarta_Tewas_Terlindas_Truk
07 November 2014,1899-12-31T06:01:05Z,36 Sambungan Listrik di Pasar Pisang Cengkareng Diputus,https://beritajakarta.com/read/6121/36_Sambungan_Listrik_di_Pasar_Pisang_Cengkareng_Diputus_
07 November 2014,1899-12-31T06:20:21Z,Sudin Kesehatan Jakut Observasi Kong Naim,https://beritajakarta.com/read/6122/Sudin_Kesehatan_Jakut_Observasi_Kong_Naim
07 November 2014,1899-12-31T06:45:32Z,Fraksi PPP Belum Tahu Pemecatan Lulung,https://beritajakarta.com/read/6127/Fraksi_PPP_Belum_Tahu_Pemecatan_Lulung
07 November 2014,1899-12-31T07:08:51Z,Ahok Ingin Ketua RW Cepat Respons Keluhan Warga,https://beritajakarta.com/read/6125/Ahok_Ingin_Ketua_RW_Cepat_Respons_Keluhan_Warga
07 November 2014,1899-12-31T07:29:27Z,"Cegah Pohon Tumbang, 4.200 Pohon di Jakbar Dipangkas","https://beritajakarta.com/read/6117/Cegah_Pohon_Tumbang,_4.200_Pohon_di_Jakbar_Dipangkas"
07 November 2014,1899-12-31T07:45:43Z,Jl Sumarno Akan Dijadikan Ikon Jakarta Timur,https://beritajakarta.com/read/6118/Jl_Sumarno_Akan_Dijadikan_Ikon_Jakarta_Timur
07 November 2014,1899-12-31T08:06:03Z,5 Puskesmas di Jaktim Jadi RS Tipe D,https://beritajakarta.com/read/6111/5_Puskesmas_di_Jaktim_Jadi_RS_Tipe_D
07 November 2014,1899-12-31T08:48:09Z,"Dikonservasi, Kantor UPK Kota Tua Dipindah","https://beritajakarta.com/read/6126/Dikonservasi,_Kantor_UPK_Kota_Tua_Dipindah"
07 November 2014,1899-12-31T09:28:58Z,Veronica Gagas Taman Layak Anak,https://beritajakarta.com/read/6129/Veronica_Gagas_Taman_Layak_Anak
07 November 2014,1899-12-31T10:06:13Z,Pemprov DKI Berkomitmen Kedepankan Keterbukaan Informasi,https://beritajakarta.com/read/6131/Pemprov_DKI_Berkomitmen_Kedepankan_Keterbukaan_Informasi
08 November 2014,1899-12-31T12:48:16Z,BKPRMI DKI Santuni 200 Anak Yatim Piatu,https://beritajakarta.com/read/6133/BKPRMI_DKI_Santuni_200_Anak_Yatim_Piatu
08 November 2014,1899-12-31T01:15:54Z,Bank DKI Gandeng Kejati,https://beritajakarta.com/read/6135/Bank_DKI_Gandeng_Kejati
08 November 2014,1899-12-31T02:04:10Z,5 Kecamatan Jadi Proyek Percontohan Anti Korupsi,https://beritajakarta.com/read/6134/5_Kecamatan_Jadi_Proyek_Percontohan_Anti_Korupsi
08 November 2014,1899-12-31T02:18:36Z,Pedagang Pakaian Bekas Kuasai Trotoar Senen,https://beritajakarta.com/read/6137/Pedagang_Pakaian_Bekas_Kuasai_Trotoar_Senen
08 November 2014,1899-12-31T03:33:40Z,DKI Konsultasi ke LKPP dan KPPU Soal ERP,https://beritajakarta.com/read/6132/DKI_Konsultasi_ke_LKPP_dan_KPPU_Soal_ERP
08 November 2014,1899-12-31T04:02:11Z,"Amankan Harga Beras, DKI Akan Gelar Operasi Pasar","https://beritajakarta.com/read/6138/Amankan_Harga_Beras,_DKI_Akan_Gelar_Operasi_Pasar"
08 November 2014,1899-12-31T04:45:50Z,Armada Bus Tingkat Wisata Idealnya 20 Unit,https://beritajakarta.com/read/6136/Armada_Bus_Tingkat_Wisata_Idealnya_20_Unit
08 November 2014,1899-12-31T05:01:42Z,Layanan Wi-Fi Gratis di Kota Tua Akan Ditambah,https://beritajakarta.com/read/6139/Layanan_Wi-Fi_Gratis_di_Kota_Tua_Akan_Ditambah
09 November 2014,1899-12-31T11:06:53Z,Kebakaran di Cilincing Tewaskan Seorang Bocah,https://beritajakarta.com/read/6143/Kebakaran_di_Cilincing_Tewaskan_Seorang_Bocah
09 November 2014,1899-12-31T12:35:55Z,"Tampung Keluhan Warga, DKI Kembangkan Aplikasi","https://beritajakarta.com/read/6144/Tampung_Keluhan_Warga,_DKI_Kembangkan_Aplikasi"
09 November 2014,1899-12-31T01:46:00Z,Pemkot Jaktim Ancam Cabut Izin SPBU Nakal,https://beritajakarta.com/read/6145/Pemkot_Jaktim_Ancam_Cabut_Izin_SPBU_Nakal
09 November 2014,1899-12-31T02:35:20Z,DKI Siap Laksanakan Protap Penanggulangan Banjir,https://beritajakarta.com/read/6147/DKI_Siap_Laksanakan_Protap_Penanggulangan_Banjir
09 November 2014,1899-12-31T03:46:51Z,TPS Liar Marak di Cengkareng,https://beritajakarta.com/read/6148/TPS_Liar_Marak_di_Cengkareng
09 November 2014,1899-12-31T04:10:13Z,Petugas Kewalahan Atasi Parkir Liar di Roxy,https://beritajakarta.com/read/6150/Petugas_Kewalahan_Atasi_Parkir_Liar_di_Roxy
09 November 2014,1899-12-31T06:40:08Z,"Besok, Naik Transjakarta Hanya Rp 10","https://beritajakarta.com/read/6151/Besok,_Naik_Transjakarta_Hanya_Rp_10"
10 November 2014,1899-12-31T09:10:03Z,DKI Akan Beli Bus Transjakarta Berstandar Eropa,https://beritajakarta.com/read/6152/DKI_Akan_Beli_Bus_Transjakarta_Berstandar_Eropa
10 November 2014,1899-12-31T10:09:32Z,"Kebakaran di Sunter Agung, Seorang Kakek Tewas","https://beritajakarta.com/read/6153/Kebakaran_di_Sunter_Agung,_Seorang_Kakek_Tewas"
10 November 2014,1899-12-31T10:33:23Z,Basuki: Pahlawan Itu yang Berani Melawan Kezaliman,https://beritajakarta.com/read/6154/Basuki:_Pahlawan_Itu_yang_Berani_Melawan_Kezaliman
10 November 2014,1899-12-31T11:18:25Z,Ahok Minta Swasta Latih PKL IRTI Monas 5 Tahun,https://beritajakarta.com/read/6156/Ahok_Minta_Swasta_Latih_PKL_IRTI_Monas_5_Tahun
10 November 2014,1899-12-31T12:55:06Z,Basuki Siapkan Surat Rekomendasi Pembubaran FPI,https://beritajakarta.com/read/6158/Basuki_Siapkan_Surat_Rekomendasi_Pembubaran_FPI_
10 November 2014,1899-12-31T01:40:05Z,10.809 Polisi Amankan Demo Buruh dan FPI,https://beritajakarta.com/read/6164/10.809_Polisi_Amankan_Demo_Buruh_dan_FPI
10 November 2014,1899-12-31T01:50:28Z,Xenia Rusak Tertimpa Pohon,https://beritajakarta.com/read/6166/Xenia_Rusak_Tertimpa_Pohon
